#chr	start	end	value
rw6	9415311	9415625	6.72881869
rw6	94342298	94342984	5.689824559
rw6	94343266	94343786	5.084962501
rw6	94534343	94534714	5.477279923
rw6	94580222	94581337	6.099912842
rw6	94912342	94912928	3.14385619
rw6	9513328	9513540	4.909390936
rw6	95485338	95485717	5.37036472
rw6	95539497	95539966	4.975733431
rw6	96015703	96016028	6.023561956
rw6	96027091	96027284	5.5
rw6	96041582	96041977	6.015699838
rw6	96449922	96450447	7.050746785
rw6	96536356	96536563	3.959431619
rw6	98229958	98230188	5.394817763
rw6	98231266	98231501	6.136624621
rw6	98672066	98672379	3.5
rw6	98864842	98865469	5.555282436
rw6	99315457	99315910	3.747927513
rw6	99811413	99811675	5.294415866
rw6	99975068	99975399	6.172425342
rw7	100067949	100068367	6.96760555
rw7	100071249	100071479	5.382643049
rw7	100081418	100081676	5.785402219
rw7	100135195	100135626	6.870687407
rw7	100148712	100149092	6.654818109
rw7	100199610	100200275	7.189997971
rw7	100275782	100276300	7.592757141
rw7	100277956	100278765	6.913627929
rw7	100339884	100340476	3.785402219
rw7	100343718	100344145	6.922064766
rw7	100350699	100350986	7.254887502
rw7	100450183	100450376	6.406890596
rw7	100641974	100644469	8.783088353
rw7	100752436	100752770	6.364186145
rw7	100781028	100781326	6.853146825
rw7	100855239	100855801	7.054588852
rw7	100862308	100862534	6.099912842
rw7	100874170	100874580	6.587462841
rw7	100956497	100956765	6.136624621
rw7	100957161	100957732	7.451284715
rw7	10099509	10099750	3.254887502
rw7	101002937	101003357	3.821928095
rw7	101031243	101031537	6.896604781
rw7	101049588	101049988	6.00779464
rw7	101153492	101153852	7.031381461
rw7	10118335	10118575	6.482993575
rw7	101198491	101198723	6.357980995
rw7	101273775	101274158	6.254887502
rw7	101281861	101282194	6.587462841
rw7	101309940	101310126	5.172425342
rw7	101325146	101325575	5.533423002
rw7	101338021	101338386	5.776124405
rw7	101363168	101363829	7.418863237
rw7	101405633	101406170	5.794620749
rw7	101476826	101476987	4.839850003
rw7	101552283	101552689	6.477279923
rw7	101646469	101646618	4.084962501
rw7	101661638	101661873	6.67990909
rw7	101801574	101801880	5.926264755
rw7	101812739	101813156	6.494353437
rw7	101862012	101862439	5.084962501
rw7	101885613	101885868	6.733619677
rw7	101888709	101889062	7.210806434
rw7	101955398	101955643	6.45419631
rw7	102006525	102006925	4.200439718
rw7	102119854	102120115	4.803780748
rw7	102123096	102123984	5.332890014
rw7	102124035	102124515	5.45419631
rw7	102128726	102129246	5.766786541
rw7	102137835	102138516	7.244833837
rw7	102151090	102152019	7.3008999
rw7	102155932	102157191	7.636991112
rw7	102164453	102164987	6.114709844
rw7	102170783	102171633	6.477279923
rw7	102172435	102172848	5.522367813
rw7	102181442	102182818	7.819672121
rw7	102213511	102214007	5.857552005
rw7	102223214	102223694	5.406890596
rw7	102227774	102228418	5.776124405
rw7	102234867	102235153	4.477279923
rw7	102242885	102243729	6.674925683
rw7	102244530	102245207	7.14385619
rw7	102250252	102251092	6.560695932
rw7	102254911	102256170	7.659871337
rw7	102281271	102281703	6.71916852
rw7	102282832	102283509	6.092457037
rw7	102295474	102296089	4.406890596
rw7	102312584	102313079	5.991853096
rw7	102323454	102323861	5.14385619
rw7	102325838	102326795	4.875039431
rw7	102330777	102331063	5.054588852
rw7	102407226	102407575	5.892317423
rw7	1024644	1025319	6.975733431
rw7	102488664	102488916	5.281359714
rw7	102962065	102962318	6.406890596
rw7	103022672	103023005	3.821928095
rw7	1031796	1032306	6.382643049
rw7	103784336	103784563	4.942943496
rw7	104147928	104148625	4.477279923
rw7	104160759	104161091	5.659871337
rw7	10424693	10424906	3.254887502
rw7	104420634	104420956	6.747927513
rw7	104581330	104581633	6.603287808
rw7	104615197	104615493	2.5
rw7	104683711	104684098	4.821928095
rw7	105076497	105076731	6.63442632
rw7	105089434	105089864	6.776124405
rw7	105107639	105107983	5.659871337
rw7	105223999	105224326	5.618941073
rw7	105267734	105268034	5.406890596
rw7	1055678	1056711	7.04303182
rw7	105664871	105665296	6.747927513
rw7	105725291	105725482	5.757387843
rw7	105752217	105752674	7.196967526
rw7	105907944	105908299	4.227920455
rw7	106624894	106625205	5.158211483
rw7	106685383	106685755	5.45419631
rw7	106751422	106751842	6.14385619
rw7	10693593	10693803	3.254887502
rw7	107269501	107269816	6.307354922
rw7	107470062	107470364	4.522367813
rw7	107488988	107489365	3.892317423
rw7	107498674	107499044	6.613742166
rw7	107504546	107504905	3.307354922
rw7	107521394	107521820	5.803780748
rw7	107643162	107643521	6.63442632
rw7	1077065	1078520	7.326548487
rw7	107804280	107804655	4.172425342
rw7	108734975	108735407	4.803780748
rw7	108852775	108853134	6.64974712
rw7	1090108	1090873	7.522367813
rw7	1091058	1091871	6.995855027
rw7	109291826	109292169	5.776124405
rw7	109547592	109548485	3.357980995
rw7	109926003	109926222	3.200439718
rw7	110347205	110348997	3.307354922
rw7	1106437	1106676	5.934628228
rw7	110888850	110889343	2.821928095
rw7	110923572	110924004	4.14385619
rw7	111151349	111151711	5.875039431
rw7	111256310	111256586	2.5
rw7	111752317	111752518	6.1794801
rw7	112191873	112192219	5.172425342
rw7	1130698	1131007	7.103626345
rw7	1132257	1132885	6.963524373
rw7	113421011	113422247	5.689824559
rw7	113599132	113599499	5.848728154
rw7	114913883	114914254	5.37036472
rw7	1156011	1156600	6.714319121
rw7	115850882	115851280	6.624121312
rw7	116358827	116359401	4.544394119
rw7	116533206	116533504	6.3008999
rw7	1167696	1168116	5.892317423
rw7	116825643	116826005	7.04689446
rw7	1168632	1169036	3.926264755
rw7	117081575	117081876	3.587462841
rw7	117196557	117196905	2.959431619
rw7	11817506	11817849	4.023561956
rw7	1186817	1187626	5.576815597
rw7	118999883	119000152	5.345490051
rw7	1193025	1193645	7.140244936
rw7	119459912	119460283	5.172425342
rw7	119789512	119789840	5.511227255
rw7	1202103	1202254	3.254887502
rw7	12058677	12058967	2.747927513
rw7	120965092	120965245	4.709453366
rw7	121396213	121396360	4.875039431
rw7	121461207	121461572	6.603287808
rw7	121504440	121504818	5.72881869
rw7	121955189	121955385	5.522367813
rw7	12215332	12215481	4.785402219
rw7	123164055	123164450	3.629283017
rw7	123212058	123212238	2.669925001
rw7	123549568	123550082	5.608524457
rw7	123955471	123955709	3.5
rw7	1257300	1257744	6.332890014
rw7	125808384	125808842	3.747927513
rw7	126852471	126852812	3.709453366
rw7	127324003	127324393	6.307354922
rw7	12751115	12751531	5.659871337
rw7	127629262	127629659	7.058420713
rw7	127776617	127777264	6.629283017
rw7	127810420	127810820	6.527905997
rw7	127846571	127846882	6.27478706
rw7	127977696	127978005	6.839850003
rw7	128012532	128012890	4.587462841
rw7	128033118	128033474	5.522367813
rw7	128297294	128297590	3.629283017
rw7	128354478	128354721	5.406890596
rw7	128355789	128356193	7.099912842
rw7	128436795	128437197	4.629283017
rw7	128527015	128527532	6.766786541
rw7	128559899	128560176	6.857552005
rw7	128666457	128666756	6.762094845
rw7	128727545	128727939	3.45419631
rw7	128734639	128734857	6.364186145
rw7	128736416	128736838	6.794620749
rw7	128828005	128828435	4.857552005
rw7	129332973	129333359	6.64974712
rw7	129362309	129362693	6.699672345
rw7	129412972	129413578	7.310571635
rw7	129436560	129436869	6.477279923
rw7	129625010	129625364	6.724001674
rw7	129704256	129704566	6.799208018
rw7	12977974	12978301	5.857552005
rw7	129782541	129782870	6.37036472
rw7	130001447	130001767	6.771463028
rw7	130072394	130072578	4.200439718
rw7	130332494	130332849	5.533423002
rw7	130440897	130441267	6.699672345
rw7	130848900	130849182	6.471543554
rw7	130889278	130889679	6.861943774
rw7	130950640	130950920	6.587462841
rw7	131102887	131103179	4.382643049
rw7	1311607	1312774	8.050746785
rw7	131241528	131241952	7.00779464
rw7	13142530	13143052	5.320178962
rw7	13196745	13197097	6.664906927
rw7	132356716	132356958	7.284634846
rw7	132783146	132783296	2.747927513
rw7	133081940	133082227	5.866322214
rw7	133575803	133576456	3.821928095
rw7	1340823	1341003	5.738404739
rw7	134137825	134138200	6.694756854
rw7	134209966	134210242	6.724001674
rw7	134520607	134520897	6.388743249
rw7	134920167	134920371	6.221099189
rw7	134930973	134931164	6.069855608
rw7	135189197	135189535	3.200439718
rw7	135235022	135235255	6.151051691
rw7	135493962	135494380	6.505624549
rw7	13664371	13664769	5.866322214
rw7	137112605	137112985	4.382643049
rw7	137481153	137481334	5.56608919
rw7	137978479	137978686	6.582149041
rw7	138010787	138011126	6.618941073
rw7	138200767	138201059	6.031381461
rw7	138201561	138201942	6.04689446
rw7	138361518	138361898	6.077428828
rw7	138526949	138527385	7.035275377
rw7	13858789	13859120	4.942943496
rw7	1387075	1387536	7.659871337
rw7	138814526	138814970	5.830916878
rw7	138898482	138898847	4.689824559
rw7	1390958	1391409	7.114709844
rw7	139109430	139109933	5.069855608
rw7	139140086	139140458	5.866322214
rw7	139153864	139154145	6.376516947
rw7	139156411	139156737	5.227920455
rw7	139205416	139205822	4.172425342
rw7	139262449	139262825	6.04689446
rw7	139325808	139326078	5.406890596
rw7	13956937	13957306	6.571462363
rw7	139651205	139651526	5.64974712
rw7	139938892	139939520	6.848728154
rw7	139985696	139985970	6.576815597
rw7	140009321	140009620	7.391783703
rw7	140061984	140062429	5.689824559
rw7	140062893	140063265	2.587462841
rw7	140131511	140132002	5.114709844
rw7	140166282	140166621	5.488684687
rw7	140167513	140167831	4.023561956
rw7	140178976	140179280	6.674925683
rw7	140263832	140264163	4.942943496
rw7	140306423	140306823	6.766786541
rw7	140352297	140352670	5.200439718
rw7	140431638	140432000	4.785402219
rw7	141582042	141582753	2.892317423
rw7	141677602	141677895	6.015699838
rw7	141685250	141685598	2.669925001
rw7	14227998	14228234	2.747927513
rw7	142367442	142367815	3.544394119
rw7	14256070	14256280	6.114709844
rw7	142839560	142839916	2.669925001
rw7	143024049	143024409	5.821928095
rw7	143059418	143059785	7.062242424
rw7	143079288	143079468	5.951211112
rw7	143268715	143268970	3.857552005
rw7	14353047	14353465	5.785402219
rw7	143816938	143817409	3.785402219
rw7	143936148	143936341	4.406890596
rw7	143979061	143979694	6.364186145
rw7	143981562	143982255	7.154636029
rw7	143982370	143983044	6.200439718
rw7	144008824	144009017	4.857552005
rw7	144061043	144061452	5.72881869
rw7	144061567	144062260	6.857552005
rw7	144064128	144064761	6.069855608
rw7	144135595	144135961	6.995855027
rw7	144708384	144708688	2.959431619
rw7	1456262	1456609	6.917852515
rw7	146359214	146359433	6.023561956
rw7	146445255	146445580	5.991853096
rw7	146487723	146488081	5.5
rw7	14687600	14688013	6.857552005
rw7	147179666	147180018	5.576815597
rw7	147429417	147429817	4.766786541
rw7	147540641	147542002	3.709453366
rw7	147617938	147618173	6.582149041
rw7	148173504	148173836	4.64974712
rw7	148348367	148348525	5.406890596
rw7	148396277	148396629	5.659871337
rw7	148453397	148453606	5.158211483
rw7	148651946	148652330	6.776124405
rw7	148660889	148661121	6.934628228
rw7	148743282	148743545	6.618941073
rw7	148855763	148855955	6.482993575
rw7	149115121	149115401	7.557991723
rw7	149288897	149289300	7.241466986
rw7	1493310	1493674	6.684875343
rw7	149609026	149609201	4.857552005
rw7	149746113	149746339	6.04689446
rw7	1497790	1498245	6.752665432
rw7	149807405	149807732	5.848728154
rw7	149895100	149895910	5.848728154
rw7	149941182	149941460	3.709453366
rw7	149967109	149967577	6.689824559
rw7	150050784	150051225	6.909390936
rw7	150120898	150121219	6.12935662
rw7	150148179	150148502	6.549848549
rw7	150474764	150475171	6.762094845
rw7	150534585	150534916	5.608524457
rw7	150606818	150607367	4.926264755
rw7	150671344	150671676	6.406890596
rw7	150675887	150676070	2.5
rw7	150784506	150784887	5.766786541
rw7	1507905	1508474	6.999845887
rw7	150885443	150885764	6.193486957
rw7	150901345	150901512	6.099912842
rw7	151096292	151096619	6.376516947
rw7	151127974	151128184	6.400866808
rw7	15140138	15140398	5.608524457
rw7	151437896	151438299	5.639551352
rw7	151491436	151491775	7.122051819
rw7	151504043	151504279	5.934628228
rw7	1516755	1517328	7.1794801
rw7	151880743	151881098	5.96760555
rw7	151906027	151906405	5.812882955
rw7	152082398	152082712	2.669925001
rw7	152098558	152099089	6.96760555
rw7	152281825	152282827	5.67990909
rw7	152283755	152283959	2.821928095
rw7	152421438	152421861	6.848728154
rw7	152536515	152536948	6.382643049
rw7	1527140	1527949	7.488684687
rw7	152848972	152849376	6.27478706
rw7	153233620	153233958	6.313781191
rw7	153280181	153280387	2.587462841
rw7	153436150	153436405	5.766786541
rw7	15344	15736	4.382643049
rw7	153613043	153613432	4.281359714
rw7	153613574	153613826	6.694756854
rw7	153702865	153703108	6.376516947
rw7	153794742	153795135	6.494353437
rw7	153797489	153797894	6.424812504
rw7	153932888	153933246	6.165335917
rw7	153942033	153942581	6.571462363
rw7	154099533	154099844	2.821928095
rw7	154244011	154244259	6.14385619
rw7	154436875	154437291	4.689824559
rw7	154695029	154695360	6.913627929
rw7	15489658	15490006	6.077428828
rw7	154957524	154957706	4.991853096
rw7	154979435	154979784	6.27478706
rw7	155061588	155061903	6.608524457
rw7	155156264	155156638	6.603287808
rw7	155159263	155160182	5.023561956
rw7	155196361	155196784	6.879378367
rw7	155366292	155366666	5.345490051
rw7	155436782	155437177	6.63442632
rw7	155454163	155454401	6.471543554
rw7	155508795	155509026	5.555282436
rw7	155679430	155679753	6.424812504
rw7	155704340	155704672	6.618941073
rw7	15586016	15586278	6.803780748
rw7	15587796	15587999	3.544394119
rw7	155894002	155894266	5.857552005
rw7	155947859	155948345	2.747927513
rw7	155962147	155962514	5.320178962
rw7	156111444	156111818	6.971675214
rw7	156222438	156222680	6.913627929
rw7	156405779	156405958	6.743173983
rw7	156814932	156815376	6.900879436
rw7	156837800	156838236	7.382643049
rw7	156872877	156873073	6.418863237
rw7	156890333	156890639	6.704571144
rw7	157020899	157021278	6.442514505
rw7	157029824	157030134	5.96760555
rw7	157123222	157123611	6.947083226
rw7	157138589	157138959	6.442514505
rw7	157210976	157211466	7.297661526
rw7	157220565	157220805	6.186500527
rw7	157221025	157221304	6.527905997
rw7	157256551	157256862	4.803780748
rw7	157286439	157286700	6.608524457
rw7	157318113	157318352	6.077428828
rw7	157440249	157440644	5.214245518
rw7	157454117	157454503	6.054588852
rw7	157481035	157481362	6.418863237
rw7	157509489	157509768	5.618941073
rw7	157525854	157526472	6.084962501
rw7	15755672	15756069	6.23470962
rw7	157790034	157790321	7.409893084
rw7	157915615	157915818	6.448367232
rw7	157918731	157919438	6.64974712
rw7	157951185	157951927	7.165335917
rw7	157958934	157959349	6.351749041
rw7	158029666	158030192	5.465784285
rw7	158140915	158141258	2.892317423
rw7	158152737	158153163	6.326548487
rw7	158153374	158153765	4.72881869
rw7	158189249	158189564	5.37036472
rw7	158288467	158288764	6.015699838
rw7	158301325	158301721	5.766786541
rw7	158344337	158344915	5.766786541
rw7	158395987	158396493	7.361086906
rw7	158460251	158460821	5.951211112
rw7	158496357	158496726	6.471543554
rw7	158709397	158709866	4.477279923
rw7	158719735	158720330	5.598032083
rw7	158766749	158767110	6.442514505
rw7	158881380	158881897	6.465784285
rw7	1588947	1589264	6.527905997
rw7	158922222	158922577	6.400866808
rw7	158964227	158964669	5.394817763
rw7	158995646	158996436	7.907267764
rw7	1597540	1598002	7.51402047
rw7	1601530	1601972	6.664906927
rw7	16184304	16184605	6.799208018
rw7	1659881	1660085	5.883704292
rw7	16623746	16624124	6.738404739
rw7	16684623	16684892	6.477279923
rw7	16817923	16818202	5.892317423
rw7	16832790	16833115	6.922064766
rw7	16869665	16870087	5.659871337
rw7	17159863	17160100	6.629283017
rw7	1716008	1716312	6.888017285
rw7	17258960	17259432	3.785402219
rw7	17311704	17312095	4.172425342
rw7	1751905	1752379	6.72881869
rw7	1774187	1774620	5.794620749
rw7	18104421	18104736	6.092457037
rw7	18342868	18343047	4.357980995
rw7	1860191	1860688	6.664906927
rw7	18844442	18844803	6.345490051
rw7	1885465	1885951	7.003825738
rw7	18890758	18891031	6.699672345
rw7	19203855	19204284	5.5
rw7	19227072	19227436	5.951211112
rw7	1945031	1945580	7.652284842
rw7	19522269	19522573	6.165335917
rw7	19728210	19728453	4.629283017
rw7	1977807	1977993	6.158211483
rw7	19929117	19929326	5.803780748
rw7	20112830	20113372	5.821928095
rw7	202181	202653	6.37036472
rw7	20290374	20290526	5.069855608
rw7	2044402	2044703	7.031381461
rw7	20652910	20653158	7.066054038
rw7	2074868	2075969	6.896604781
rw7	2093475	2094048	7.436637939
rw7	21007343	21007703	6.544394119
rw7	2118467	2118931	6.63442632
rw7	21226398	21226569	4.839850003
rw7	21456239	21456496	6.151051691
rw7	21583494	21583787	6.812882955
rw7	2158890	2159174	5.934628228
rw7	2163753	2164091	7.203903573
rw7	21649481	21649652	7.015699838
rw7	2166696	2167326	7.468666793
rw7	21883805	21884004	3.926264755
rw7	2189753	2190013	6.752665432
rw7	22200602	22200754	3.5
rw7	2236107	2236289	5.857552005
rw7	22388395	22388799	5.659871337
rw7	2250935	2251462	7.508428622
rw7	22594714	22594975	7.12935662
rw7	2260576	2261041	7.023561956
rw7	22750337	22750579	6.364186145
rw7	22853915	22854138	6.165335917
rw7	22927251	22927479	4.942943496
rw7	2294622	2294988	7.527905997
rw7	2307105	2307538	2.587462841
rw7	23101851	23102173	7.099912842
rw7	23119735	23120038	5.689824559
rw7	23138838	23138986	4.669925001
